PlateAppID,startBaseOutState,FinalBaseOutState,PA_EndValue_ExpectedRuns,PA_StartValue_ExpectedRuns,TotalRPrime,R,ChangeExpRuns,BatterID,Singles,Doubles,Triples,HR,BB,SO,FO
ABAM_AUBN_0505201901_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ty_Ras000_ABAM_05,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA12HOME01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,St_Willia_AUBN_41,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA12HOME02,B0,B1,0.663006757,1.03432282,0,1,-0.371316063,Ka_Howell_AUBN_16,0,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA12HOME03,B1,C2,0.341530055,0.663006757,0,1,-0.321476702,Wi_Hollan_AUBN_17,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA12HOME04,C2,B2,0.268656716,0.341530055,1,1,0.927126662,Br_Moore0_AUBN_19,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA13AWAY02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Br_Auerba_ABAM_07,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA13AWAY03,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,TJ_Reeves_ABAM_22,0,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA13AWAY04,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA14HOME02,A0,A1,0.317337461,0.60122373,0,4,-0.283886268,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA14HOME03,A1,B1,0.663006757,0.317337461,0,4,0.345669295,Ry_Bliss0_AUBN_09,0,0,0,0,1,0,0
ABAM_AUBN_0505201901_PA14HOME04,B1,E1,1.186792453,0.663006757,0,4,0.523785696,Ed_Julien_AUBN_10,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA14HOME05,E1,E1,1.186792453,1.186792453,1,4,1,Co_Davis0_AUBN_24,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA14HOME06,E1,E1,1.186792453,1.186792453,1,3,1,Ma_Scheff_AUBN_06,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA14HOME07,E1,E2,0.49833887,1.186792453,0,2,-0.688453582,St_Willia_AUBN_41,0,0,0,0,0,1,0
ABAM_AUBN_0505201901_PA15AWAY01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Dr_Willia_ABAM_55,0,0,0,0,1,0,0
ABAM_AUBN_0505201901_PA15AWAY03,B0,B1,0.663006757,1.03432282,0,3,-0.371316063,Jo_Breaux_ABAM_04,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA15AWAY04,B1,E1,1.186792453,0.663006757,0,3,0.523785696,Ko_Robins_ABAM_24,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA15AWAY05,E1,H1,1.747474747,1.186792453,0,3,0.560682295,Ty_Ras000_ABAM_05,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA15AWAY07,H1,H2,0.847161572,1.747474747,0,3,-0.900313175,Ke_Holcom_ABAM_18,0,0,0,0,0,1,0
ABAM_AUBN_0505201901_PA15AWAY09,G2,B2,0.268656716,0.665254237,2,2,1.603402479,Br_Auerba_ABAM_07,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME03,A0,B0,1.03432282,0.60122373,0,9,0.43309909,Wi_Hollan_AUBN_17,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME04,B0,E0,1.830508475,1.03432282,0,9,0.796185655,Br_Moore0_AUBN_19,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME05,E0,H0,2.611111111,1.830508475,0,9,0.780602637,Ju_Ward00_AUBN_01,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME07,H0,E0,1.830508475,2.611111111,2,9,1.219397363,Ry_Bliss0_AUBN_09,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME08,E0,C0,1.339933993,1.830508475,2,7,1.509425519,Ed_Julien_AUBN_10,0,1,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME10,C0,E0,1.830508475,1.339933993,0,5,0.490574481,Co_Davis0_AUBN_24,0,0,0,0,1,0,0
ABAM_AUBN_0505201901_PA16HOME11,E0,E1,1.186792453,1.830508475,0,5,-0.643716022,Ma_Scheff_AUBN_06,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA16HOME12,E1,A1,0.317337461,1.186792453,3,5,2.130545008,St_Willia_AUBN_41,0,0,0,1,0,0,0
ABAM_AUBN_0505201901_PA16HOME14,A1,B1,0.663006757,0.317337461,0,2,0.345669295,Ka_Howell_AUBN_16,1,0,0,0,0,0,0
ABAM_AUBN_0505201901_PA16HOME15,B1,A1,0.317337461,0.663006757,2,2,1.654330705,Wi_Hollan_AUBN_17,0,0,0,1,0,0,0
ABAM_AUBN_0505201901_PA16HOME16,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Moore0_AUBN_19,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA17AWAY01,A0,A0,0.60122373,0.60122373,1,1,1,Mo_Mccull_ABAM_08,0,0,0,1,0,0,0
ABAM_AUBN_0505201901_PA17AWAY02,A0,C0,1.339933993,0.60122373,0,0,0.738710264,Ty_Gentry_ABAM_28,0,1,0,0,0,0,0
ABAM_AUBN_0505201901_PA17AWAY03,C0,D1,0.953947368,1.339933993,0,0,-0.385986625,Dr_Willia_ABAM_55,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA17AWAY04,D1,D2,0.379194631,0.953947368,0,0,-0.574752738,Jo_Breaux_ABAM_04,0,0,0,0,0,0,1
ABAM_AUBN_0505201901_PA17AWAY05,D2,F2,0.571929825,0.379194631,0,0,0.192735194,Ko_Robins_ABAM_24,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA01AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Breaux_ABAM_04,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA01AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ko_Robins_ABAM_24,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA02HOME01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Ja_Young0_FLOR_01,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA02HOME02,B0,C1,0.813263525,1.03432282,0,1,-0.221059295,Br_Mcconn_FLOR_13,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA02HOME04,D1,A2,0.117848411,0.953947368,1,1,0.163901042,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA02HOME05,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ke_Calila_FLOR_06,0,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ty_Gentry_ABAM_28,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA03AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA04HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ju_Fabian_FLOR_04,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Dr_Willia_ABAM_55,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA05AWAY02,A1,B1,0.663006757,0.317337461,0,1,0.345669295,TJ_Reeves_ABAM_22,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA05AWAY03,B1,E1,1.186792453,0.663006757,0,1,0.523785696,Ko_Morris_ABAM_50,0,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA05AWAY04,E1,F2,0.571929825,1.186792453,0,1,-0.614862628,Jo_Breaux_ABAM_04,0,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA05AWAY05,F2,E2,0.49833887,0.571929825,1,1,0.926409046,Ko_Robins_ABAM_24,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Br_Smith0_FLOR_09,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Young0_FLOR_01,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA06HOME04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ne_Maldon_FLOR_27,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA07AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ty_Gentry_ABAM_28,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA07AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA08HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Wi_Dalton_FLOR_16,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA08HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Co_Acton0_FLOR_22,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA08HOME03,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Ju_Fabian_FLOR_04,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA08HOME04,E1,G2,0.665254237,1.186792453,0,0,-0.521538216,Au_Langwo_FLOR_44,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA09AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Dr_Willia_ABAM_55,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA09AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,TJ_Reeves_ABAM_22,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA09AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ko_Morris_ABAM_50,0,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA10HOME01,A0,C0,1.339933993,0.60122373,0,2,0.738710264,Ja_Young0_FLOR_01,0,1,0,0,0,0,0
ABAM_FLOR_0329201901_PA10HOME02,C0,F0,1.552083333,1.339933993,0,2,0.21214934,Br_Mcconn_FLOR_13,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA10HOME03,F0,G0,2.12345679,1.552083333,1,2,1.571373457,Ne_Maldon_FLOR_27,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA10HOME05,G0,C1,0.813263525,2.12345679,1,1,-0.310193265,Ke_Calila_FLOR_06,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA10HOME06,C1,D2,0.379194631,0.813263525,0,0,-0.434068894,Wi_Dalton_FLOR_16,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA11AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ko_Robins_ABAM_24,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA11AWAY02,B0,A2,0.117848411,1.03432282,0,0,-0.916474409,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA12HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Fabian_FLOR_04,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA12HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Au_Langwo_FLOR_44,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA12HOME04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ja_Young0_FLOR_01,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA13AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA13AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Br_Auerba_ABAM_07,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA14HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA14HOME03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Calila_FLOR_06,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA15AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,TJ_Reeves_ABAM_22,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA15AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ko_Morris_ABAM_50,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA16HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Co_Acton0_FLOR_22,0,0,0,0,1,0,0
ABAM_FLOR_0329201901_PA16HOME02,B0,C1,0.813263525,1.03432282,0,0,-0.221059295,Ju_Fabian_FLOR_04,0,0,0,0,0,0,1
ABAM_FLOR_0329201901_PA16HOME03,C1,F1,1.309278351,0.813263525,0,0,0.496014825,Au_Langwo_FLOR_44,1,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA16HOME04,F1,F2,0.571929825,1.309278351,0,0,-0.737348526,Br_Smith0_FLOR_09,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA17AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ko_Robins_ABAM_24,0,0,0,0,0,0,0
ABAM_FLOR_0329201901_PA17AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Mo_Mccull_ABAM_08,0,0,0,0,0,1,0
ABAM_FLOR_0329201901_PA17AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ty_Gentry_ABAM_28,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA01AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Breaux_ABAM_04,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA01AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ko_Robins_ABAM_24,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA01AWAY03,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Mo_Mccull_ABAM_08,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA01AWAY04,E1,F2,0.571929825,1.186792453,0,0,-0.614862628,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA02HOME01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Ja_Young0_FLOR_01,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA02HOME02,A1,A1,0.317337461,0.317337461,1,1,1,Br_Mcconn_FLOR_13,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA02HOME03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA02HOME04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ke_Calila_FLOR_06,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA03AWAY01,A0,A0,0.60122373,0.60122373,1,1,1,Dr_Willia_ABAM_55,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA03AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,TJ_Reeves_ABAM_22,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA03AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ko_Morris_ABAM_50,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA03AWAY04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Jo_Hawk00_ABAM_42,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA04HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Bl_Reese0_FLOR_12,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ko_Robins_ABAM_24,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA05AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA05AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ke_Holcom_ABAM_18,0,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,4,-0.283886268,Br_Smith0_FLOR_09,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,4,-0.283886268,Dy_Smith0_ABAM_25,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA06HOME02,A1,A1,0.317337461,0.317337461,1,4,1,Ja_Young0_FLOR_01,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA06HOME03,A1,B1,0.663006757,0.317337461,0,3,0.345669295,Br_Mcconn_FLOR_13,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA06HOME05,C1,A1,0.317337461,0.813263525,2,3,1.504073936,Ne_Maldon_FLOR_27,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA06HOME06,A1,A2,0.117848411,0.317337461,0,1,-0.199489051,Ke_Calila_FLOR_06,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA06HOME07,A2,A2,0.117848411,0.117848411,1,1,1,Wi_Dalton_FLOR_16,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA07AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Dr_Willia_ABAM_55,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA07AWAY02,A1,B1,0.663006757,0.317337461,0,1,0.345669295,TJ_Reeves_ABAM_22,0,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA07AWAY03,B1,E1,1.186792453,0.663006757,0,1,0.523785696,Ko_Morris_ABAM_50,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA07AWAY05,G1,H1,1.747474747,1.522123894,0,1,0.225350854,Jo_Hawk00_ABAM_42,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA07AWAY07,H1,E2,0.49833887,1.747474747,1,1,-0.249135877,Jo_Breaux_ABAM_04,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA08HOME01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Bl_Reese0_FLOR_12,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA08HOME02,B0,E0,1.830508475,1.03432282,0,2,0.796185655,Au_Langwo_FLOR_44,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA08HOME04,E0,G1,1.522123894,1.830508475,0,2,-0.308384581,Br_Smith0_FLOR_09,0,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA08HOME05,G1,B1,0.663006757,1.522123894,2,2,1.140882863,Ja_Young0_FLOR_01,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA09AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA09AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Holcom_ABAM_18,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA09AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ty_Gentry_ABAM_28,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA10HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Calila_FLOR_06,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA11AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,TJ_Reeves_ABAM_22,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ko_Morris_ABAM_50,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA12HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA12HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Bl_Reese0_FLOR_12,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA12HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Au_Langwo_FLOR_44,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA12HOME04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Br_Smith0_FLOR_09,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA13AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Jo_Breaux_ABAM_04,1,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA13AWAY02,B0,B1,0.663006757,1.03432282,0,1,-0.371316063,Ko_Robins_ABAM_24,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA13AWAY03,B1,E1,1.186792453,0.663006757,0,1,0.523785696,Mo_Mccull_ABAM_08,0,0,0,0,0,0,0
ABAM_FLOR_0330201901_PA13AWAY04,E1,F2,0.571929825,1.186792453,0,1,-0.614862628,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA14HOME02,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Br_Mcconn_FLOR_13,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA14HOME03,A1,C1,0.813263525,0.317337461,0,2,0.495926064,Ne_Maldon_FLOR_27,0,1,0,0,0,0,0
ABAM_FLOR_0330201901_PA14HOME05,D1,C1,0.813263525,0.953947368,1,2,0.859316157,Ke_Calila_FLOR_06,0,1,0,0,0,0,0
ABAM_FLOR_0330201901_PA14HOME06,C1,C1,0.813263525,0.813263525,1,1,1,Wi_Dalton_FLOR_16,0,1,0,0,0,0,0
ABAM_FLOR_0330201901_PA14HOME07,C1,D2,0.379194631,0.813263525,0,0,-0.434068894,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA15AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Dr_Willia_ABAM_55,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ty_Ras000_ABAM_05,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA16HOME02,A0,A1,0.317337461,0.60122373,0,3,-0.283886268,Au_Langwo_FLOR_44,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA16HOME03,A1,A2,0.117848411,0.317337461,0,3,-0.199489051,Br_Smith0_FLOR_09,0,0,0,0,0,0,1
ABAM_FLOR_0330201901_PA16HOME04,A2,B2,0.268656716,0.117848411,0,3,0.150808306,Ja_Young0_FLOR_01,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA16HOME06,C2,A2,0.117848411,0.341530055,2,3,1.776318356,Br_Mcconn_FLOR_13,0,0,0,1,0,0,0
ABAM_FLOR_0330201901_PA16HOME08,A2,B2,0.268656716,0.117848411,0,1,0.150808306,Ki_Mcmull_FLOR_52,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA17AWAY03,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Jo_Hawk00_ABAM_42,0,0,0,0,1,0,0
ABAM_FLOR_0330201901_PA17AWAY05,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Wa_Mcclen_ABAM_13,0,0,0,0,0,1,0
ABAM_FLOR_0330201901_PA17AWAY07,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Da_Carinc_ABAM_01,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA01AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Jo_Breaux_ABAM_04,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA01AWAY03,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ko_Robins_ABAM_24,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA01AWAY04,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA01AWAY05,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ke_Holcom_ABAM_18,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA02HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Young0_FLOR_01,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA02HOME02,A1,C1,0.813263525,0.317337461,0,0,0.495926064,Br_Mcconn_FLOR_13,0,1,0,0,0,0,0
ABAM_FLOR_0331201901_PA02HOME03,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA03AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Dr_Willia_ABAM_55,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA03AWAY02,B0,E0,1.830508475,1.03432282,0,1,0.796185655,Jo_Trousd_ABAM_02,0,0,0,0,1,0,0
ABAM_FLOR_0331201901_PA03AWAY04,E0,G1,1.522123894,1.830508475,0,1,-0.308384581,Br_Auerba_ABAM_07,0,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA03AWAY05,G1,D2,0.379194631,1.522123894,1,1,-0.142929263,Ko_Morris_ABAM_50,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA03AWAY06,D2,F2,0.571929825,0.379194631,0,0,0.192735194,Jo_Breaux_ABAM_04,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA04HOME01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Wi_Dalton_FLOR_16,1,0,0,0,0,0,0
ABAM_FLOR_0331201901_PA04HOME02,B0,B1,0.663006757,1.03432282,0,2,-0.371316063,Co_Acton0_FLOR_22,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA04HOME03,B1,E1,1.186792453,0.663006757,0,2,0.523785696,Ju_Fabian_FLOR_04,0,0,0,0,1,0,0
ABAM_FLOR_0331201901_PA04HOME04,E1,G1,1.522123894,1.186792453,1,2,1.335331441,Au_Langwo_FLOR_44,0,1,0,0,0,0,0
ABAM_FLOR_0331201901_PA04HOME05,G1,C2,0.341530055,1.522123894,1,1,-0.180593839,Br_Smith0_FLOR_09,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Mo_Mccull_ABAM_08,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA05AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ke_Holcom_ABAM_18,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Br_Mcconn_FLOR_13,0,0,0,0,0,0,1
ABAM_FLOR_0331201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ne_Maldon_FLOR_27,0,0,0,0,0,0,1
